"solar.time","light","temp.water","DO.obs","DO.sat","depth","discharge"
2020-09-30 04:09:01.82784,0,17.5,7.6,9.60283947153591,0.954023969471233,6.99419510123177
2020-09-30 04:24:01.82784,0,17.5,7.6,9.60283947153591,0.947927969666305,6.99419510123177
2020-09-30 04:39:01.82784,0,17.4,7.6,9.62274442422279,0.944879969763841,6.99419510123177
2020-09-30 04:54:01.82784,0,17.4,7.6,9.62274442422279,0.938783969958913,6.99419510123177
2020-09-30 05:09:01.82784,0,17.3,7.7,9.64272389009505,0.935735970056449,6.99419510123177
2020-09-30 05:24:01.82784,0,17.3,7.7,9.64272389009505,0.932687970153985,6.99419510123177
2020-09-30 05:39:01.82784,0,17.2,7.7,9.6627782654522,0.926591970349057,6.99419510123177
2020-09-30 05:54:01.82784,0,17.2,7.7,9.6627782654522,0.920495970544129,6.99419510123177
2020-09-30 06:09:01.82784,91.2150945565115,17.1,7.8,9.68290794881574,0.917447970641665,6.99419510123177
2020-09-30 06:24:01.82784,216.792949036519,17.1,7.8,9.68290794881574,0.914399970739201,6.99419510123177
2020-09-30 06:39:01.82784,341.112760184968,17,7.8,9.70311334094502,0.911351970836737,6.99419510123177
2020-09-30 06:54:01.82784,463.641931839159,17,7.8,9.70311334094502,0.908303970934273,6.99419510123177
2020-09-30 07:09:01.82784,583.855539136445,16.9,7.8,9.72339484485312,0.905255971031809,6.99419510123177
2020-09-30 07:24:01.82784,701.238577430643,16.9,7.8,9.72339484485312,0.899159971226881,6.99419510123177
2020-09-30 07:39:01.82784,815.288168579469,16.8,7.8,9.74375286582292,0.899159971226881,6.99419510123177
2020-09-30 07:54:01.82784,925.515715312103,16.8,7.9,9.74375286582292,0.893063971421953,6.99419510123177
2020-09-30 08:09:01.82784,1031.44899441077,16.8,7.9,9.74375286582292,0.893063971421953,6.99419510123177
2020-09-30 08:24:01.82784,1132.63417975337,16.8,7.9,9.74375286582292,0.886967971617025,6.99419510123177
2020-09-30 08:39:01.82784,1228.63778650829,16.8,7.9,9.74375286582292,0.886967971617025,6.99419510123177
2020-09-30 08:54:01.82784,1319.04852828684,16.8,7.9,9.74375286582292,0.880871971812097,6.99419510123177
2020-09-30 09:09:01.82784,1403.47907902128,16.8,8,9.74375286582292,0.877823971909633,6.99419510123177
2020-09-30 09:24:01.82784,1481.56773238668,16.8,8,9.74375286582292,0.877823971909633,6.99419510123177
2020-09-30 09:39:01.82784,1552.97995126523,16.8,8,9.74375286582292,0.874775972007169,6.99419510123177
2020-09-30 09:54:01.82784,1617.40980105954,16.9,8,9.72339484485312,0.871727972104705,6.99419510123177
2020-09-30 10:09:01.82784,1674.58126019621,16.9,8,9.72339484485312,0.868679972202241,6.99419510123177
2020-09-30 10:24:01.82784,1724.24940269086,17,8,9.70311334094502,0.868679972202241,6.99419510123177
2020-09-30 10:39:01.82784,1766.20144739039,17,8,9.70311334094502,0.862583972397313,6.99419510123177
2020-09-30 10:54:01.82784,1800.25766956841,17.1,8,9.68290794881574,0.862583972397313,6.99419510123177
2020-09-30 11:09:01.82784,1826.27217082465,17.2,8,9.6627782654522,0.862583972397313,6.99419510123177
2020-09-30 11:24:01.82784,1844.13350415035,17.3,8,9.64272389009505,0.859535972494849,6.99419510123177
2020-09-30 11:39:01.82784,1853.76515133867,17.4,8,9.62274442422279,0.859535972494849,6.99419510123177
2020-09-30 11:54:01.82784,1855.12585079513,17.5,8,9.60283947153591,0.856487972592385,6.99419510123177
2020-09-30 12:09:01.82784,1848.20977429862,17.6,8,9.58300863794131,0.856487972592385,6.99419510123177
2020-09-30 12:24:01.82784,1833.04655195089,17.7,8,9.56325153153665,0.856487972592385,6.99419510123177
2020-09-30 12:39:01.82784,1809.70114523877,17.8,8,9.54356776259494,0.853439972689921,6.99419510123177
2020-09-30 12:54:01.82784,1778.27356870388,17.9,7.9,9.52395694354928,0.856487972592385,6.99419510123177
2020-09-30 13:09:01.82784,1738.89846147552,18,7.9,9.50441868897756,0.853439972689921,6.99419510123177
2020-09-30 13:24:01.82784,1691.74451045348,18.2,7.9,9.46555834220143,0.853439972689921,6.99419510123177
2020-09-30 13:39:01.82784,1637.0137276442,18.3,7.9,9.44623548974188,0.850391972787457,6.99419510123177
2020-09-30 13:54:01.82784,1574.94058469348,18.4,7.9,9.42698368121644,0.850391972787457,6.99419510123177
2020-09-30 14:09:01.82784,1505.79100837111,18.5,7.9,9.40780254170325,0.850391972787457,6.99419510123177
