date,Site,GPP,GPP.lower,GPP.upper,GPP.daily.sd,ER,ER.lower,ER.upper,ER.daily.sd,K600.daily,K600.daily.sd,GPP_daily_n_eff,GPP_daily_Rhat,ER_daily_n_eff,ER_daily_Rhat,K600_daily_n_eff,K600_daily_Rhat,warnings,errors
2022-09-24,SR02,1.165640816,0.431352167,1.955065334,0.38735289,-2.637395889,-4.082026806,-4.082026806,0.720999687,7.781045837,1.599987452,1921.161088,0.998296705,1726.66682,0.999035607,2111.571298,0.998382453,,
2022-09-25,SR02,1.573679509,0.817855031,2.319564951,0.379821261,-2.279127278,-3.541998317,-3.541998317,0.652777403,1.726375113,0.907679156,3001.332613,0.998535454,2664.555338,0.999386072,1883.569699,0.999686027,,
2022-09-26,SR02,1.348066222,0.605535306,2.128147642,0.387287703,-2.66755991,-4.074315942,-4.074315942,0.694116822,8.412781283,1.558551257,2349.788532,1.001296661,1915.6365,1.002684188,1907.887796,1.001827176,,
2022-09-27,SR02,1.359454089,0.599924164,2.107102491,0.387079671,-1.635248762,-2.840619034,-2.840619034,0.61422203,8.310144206,1.489891374,2036.583571,0.999317943,1914.193233,0.998819631,2433.444563,0.999429239,,
2022-09-28,SR02,1.322281689,0.590214905,2.112609447,0.384374165,-0.997173651,-2.130309635,-2.130309635,0.580114762,8.337265543,1.43927389,1998.947827,1.001814682,2482.849667,1.001128767,2248.031879,1.00154455,,
2022-09-29,SR02,1.476930931,0.762659198,2.285584855,0.386968397,-1.384460355,-2.441245016,-2.441245016,0.563320539,8.533559276,1.596631032,2496.973394,0.998711879,2844.249615,0.998360484,3863.337269,0.998719857,,
2022-09-30,SR02,1.823903675,1.051119152,2.538874378,0.384535567,-1.735470524,-2.862215511,-2.862215511,0.583360197,7.301057113,1.396179006,2298.331604,1.002843394,2458.474003,0.999050289,3163.12627,0.999084163,,
2022-10-01,SR02,1.417600747,0.672982422,2.122031416,0.378865221,-1.899231677,-3.165305357,-3.165305357,0.61590251,7.80112285,1.515429215,2130.081447,0.999490856,2465.598001,0.998905231,2794.773221,0.999919413,,
2022-10-02,SR02,1.368053313,0.630276543,2.159937336,0.388777966,-1.63846014,-2.778970637,-2.778970637,0.611455738,7.772741422,1.470670641,2348.713735,0.999757135,2620.660626,0.999145203,2471.41617,1.000495732,,
2022-10-03,SR02,1.479539541,0.673849931,2.243362941,0.404329087,-1.595515678,-2.811168234,-2.811168234,0.624326952,7.54601448,1.418985436,2037.997551,1.001610916,2307.98309,1.001179579,2265.94653,1.002348039,,
2022-10-04,SR02,1.605403984,0.873226635,2.335600093,0.383682108,-1.433529516,-2.608432438,-2.608432438,0.581809924,8.022135775,1.47843627,1987.540953,0.999188926,2261.936582,0.999251191,2676.340406,0.999261368,,
2022-10-06,SR02,1.390990751,0.69375777,2.102953457,0.370124141,-1.71435408,-2.860634564,-2.860634564,0.591905295,8.322698166,1.50029971,1980.998581,1.000621798,1899.854244,1.001653573,2920.624651,0.999794413,,
2022-10-07,SR02,1.562763792,0.798099537,2.337629789,0.397938477,-2.071416131,-3.303624773,-3.303624773,0.628254976,7.923234421,1.473782155,2620.118588,0.999870388,2773.760068,0.999957338,2530.953919,1.000019025,,
2022-10-08,SR02,1.627404959,0.893360578,2.418107841,0.399342566,-2.03865441,-3.28879951,-3.28879951,0.656288568,8.336739999,1.536329914,2227.50715,1.001667939,2103.228901,1.000286339,2036.205485,1.00015323,,
2022-10-09,SR02,1.651320411,0.923296255,2.388852128,0.378737042,-1.579702998,-2.750637766,-2.750637766,0.585070187,7.725054507,1.376605083,2053.44587,1.000003566,2638.858979,0.999808438,2301.401219,1.001320068,,
2022-10-10,SR02,1.480841401,0.762719108,2.164501686,0.357936197,-1.564694891,-2.69955703,-2.69955703,0.573461561,7.992397476,1.439387439,2315.023627,0.999882124,1969.286625,0.998947278,2650.440298,1.000814732,,
2022-10-11,SR02,1.825375773,1.066363708,2.585153289,0.384174901,-2.233136241,-3.362839343,-3.362839343,0.594868931,7.8294001,1.397604896,1621.29468,1.004138265,1662.790575,1.002309579,2106.285783,1.00055235,,
2022-10-12,SR02,1.392054097,0.677125782,2.116137048,0.369519227,-3.236063128,-4.501865035,-4.501865035,0.645202613,0.368188824,0.350582696,2019.567574,0.99949297,1574.856287,0.99955991,1729.222848,0.998787234,,
2022-10-13,SR02,-2.25200462,-3.255147413,-1.290437533,0.498861268,-2.129280718,-5.821409537,-5.821409537,1.791949178,2.295619811,1.008781829,1704.384688,1.000478197,1257.690326,1.004757541,1168.133939,1.003906727,,
2022-10-14,SR02,0.144199528,-0.518614422,0.80990266,0.344828403,-4.224642056,-6.700533156,-6.700533156,1.27491401,6.65179766,1.591338312,4988.68637,0.9985356,1810.092671,0.999575636,1696.961881,0.999313072,,
2022-10-15,SR02,0.330126788,-0.39901295,1.047143877,0.360586287,-3.86648842,-5.811869188,-5.811869188,0.984299815,9.189629749,1.935539934,3462.261482,0.999178788,1637.914086,1.001048707,1797.127319,1.000957952,,
2022-10-16,SR02,0.695882284,-0.001575174,1.367373785,0.35454723,-3.568313279,-5.139697974,-5.139697974,0.844785523,9.923683348,1.957470162,2224.823662,0.998247868,1412.752717,0.999785329,1472.701081,0.999036531,,
2022-10-17,SR02,0.701158925,-0.058493057,1.441425459,0.387165849,-4.127418122,-6.200828433,-6.200828433,1.03137082,10.2610808,2.038119713,2376.542539,0.99983617,1627.924028,1.00107378,1772.668153,1.000086472,,
2022-10-18,SR02,0.378401635,-0.300927129,1.050664094,0.354987632,-2.083329847,-3.616451631,-3.616451631,0.793125222,9.667313247,2.018525567,3188.353647,0.998753015,1837.624195,0.999500419,1459.983102,0.99942445,,
2022-10-19,SR02,0.434263468,-0.244895752,1.097956994,0.347938379,-0.975478872,-2.153003642,-2.153003642,0.602963525,10.18329052,1.973624695,2485.777147,0.999874253,2078.309574,0.99915999,2257.195505,1.000583035,,
2022-10-20,SR02,0.581401465,-0.123483214,1.274777631,0.356710643,-0.637944334,-1.783948327,-1.783948327,0.576832662,10.30558493,1.938067557,2593.619289,1.000061295,2272.910707,0.99949893,2764.636569,1.000378071,,
2022-10-21,SR02,0.534488113,-0.192384285,1.241875712,0.361902721,-0.395734474,-1.497253872,-1.497253872,0.568639607,10.32112552,1.970764354,2597.787384,1.000115766,3056.212767,1.003029283,2743.582287,1.000280634,,
2022-10-22,SR02,0.641141754,-0.033727658,1.31233973,0.350727321,-0.453999101,-1.526763386,-1.526763386,0.552193841,10.21493158,1.938377979,2647.491339,0.998364435,3007.338108,0.998983951,2279.814827,0.998221597,,
2022-10-23,SR02,0.679299204,0.034390738,1.39289173,0.351259385,-0.718848525,-1.845424508,-1.845424508,0.554221977,10.2448609,2.005345439,2489.913834,0.999710656,2596.156153,1.001678728,2637.310477,1.000543462,,
2022-10-24,SR02,0.754373,0.079963224,1.478479578,0.364933605,-1.330998962,-2.509988447,-2.509988447,0.604369072,10.0417614,1.906026883,2179.148488,0.999343147,2113.704073,1.000732948,1972.209153,1.000246629,,
2022-10-25,SR02,1.057911452,0.322776133,1.771880616,0.369694531,-2.850843971,-4.24789701,-4.24789701,0.687623086,8.762558742,1.838840787,2043.769632,0.998907105,1692.462897,0.998766094,1753.660284,1.00042075,,
2022-10-27,SR02,0.605293274,-0.072489757,1.266675317,0.339622167,-0.094370043,-1.193963826,-1.193963826,0.549678167,10.15887026,1.936277068,3054.329039,0.999719361,3081.784567,0.998202008,2767.215593,0.999466545,,
2022-10-28,SR02,0.812523232,0.123568715,1.53503166,0.355955239,-0.176555644,-1.213083105,-1.213083105,0.540185135,9.923829176,1.906976687,2191.199473,1.000831388,3072.928874,1.000835755,2713.560447,0.998743611,,
2022-10-29,SR02,0.881406446,0.187508884,1.568452396,0.361752209,-0.441311097,-1.532825318,-1.532825318,0.554890972,9.680813224,2.000895387,2486.876448,1.000515602,2340.982816,0.999769093,2498.278338,0.999523868,,
2022-10-30,SR02,0.483701488,-0.196417222,1.167808847,0.343413462,-1.145652068,-2.391681599,-2.391681599,0.603966967,9.732762465,2.047234449,2618.078962,0.999810102,2364.34881,0.999441173,1781.23219,1.001421592,,
2022-10-31,SR02,-0.289124596,-0.954353765,0.397609607,0.350577175,-2.115754637,-4.047676158,-4.047676158,0.969652922,4.249024007,1.725570306,2974.718091,0.998990911,1728.081832,1.001509705,1624.963455,1.001115738,,
2022-11-01,SR02,0.379673194,-0.293165606,1.037571615,0.341965274,-2.301648605,-3.862146536,-3.862146536,0.761205828,8.611810274,1.856167607,2696.324116,0.998687966,1953.49578,0.999103453,2136.856253,0.999882836,,
2022-11-02,SR02,0.636467429,-0.03412164,1.360611468,0.364152055,-1.418386233,-2.721142694,-2.721142694,0.645190339,9.90834506,1.976249904,2279.832234,0.999645151,1748.054381,1.000835788,1879.650274,0.998959671,,
2022-11-03,SR02,0.612891245,-0.06081215,1.288572633,0.345588825,-0.78959056,-1.938101505,-1.938101505,0.585618597,9.959945886,2.018955167,2276.341068,1.000567355,2604.786557,0.999200219,2017.187104,0.999721115,,
2022-11-04,SR02,0.750494686,0.061237378,1.422569185,0.342943549,-1.076351584,-2.160935419,-2.160935419,0.552645287,9.908352464,1.961170816,2631.698151,0.999740208,2670.055946,0.999648585,2287.952283,0.999941109,,
2022-11-05,SR02,0.887913453,0.164746838,1.58909726,0.366900256,-2.624495603,-3.925296143,-3.925296143,0.686470886,8.580352375,1.838754377,2438.791339,0.999013016,1972.69467,1.001254658,1896.157134,1.001503006,,
2022-11-06,SR02,0.732975929,0.050004276,1.442890384,0.352952849,-3.121870529,-4.712411164,-4.712411164,0.797865979,9.425499581,1.941894602,2856.596039,0.99901147,2105.432473,0.998759934,2005.295849,0.999915898,,
2022-11-07,SR02,0.895730347,0.213844364,1.554193695,0.340991431,-3.587646359,-5.223440436,-5.223440436,0.814058736,9.578777165,1.869312496,2278.395359,0.999415335,1440.70343,0.999465227,1616.080307,0.999935568,,
2022-11-08,SR02,0.737196145,0.081625107,1.380322089,0.334517239,-2.677420261,-4.068907881,-4.068907881,0.731137482,9.514734224,1.835384736,2642.179167,0.999834484,1758.662755,0.999921693,2176.396323,1.000710748,,
2022-11-09,SR02,0.900925794,0.265727571,1.530458748,0.32282253,-0.805942678,-1.878915381,-1.878915381,0.552338006,8.77997356,1.759026053,2189.089528,0.999309461,1981.266935,1.000035771,2256.350909,0.998826282,,
2022-11-10,SR02,0.968999675,0.297402006,1.647182618,0.348530284,-1.707738581,-2.900190029,-2.900190029,0.593920814,9.695952611,2.030295977,2115.025292,1.000174356,2259.169873,0.99998903,1692.816548,1.001533741,,
2022-11-11,SR02,-4.696777519,-5.461285447,-3.947316634,0.390631401,-3.430120539,-5.223037712,-5.223037712,0.910713481,3.697644345,0.569896673,2776.381005,0.998875593,2251.062167,0.99939069,1920.32672,0.99899475,,
2022-11-12,SR02,-0.191229867,-0.852524989,0.422692688,0.323063284,-1.328514876,-3.299823154,-3.299823154,1.009455359,4.296552884,1.473667752,3879.172416,0.9989362,1553.504825,1.00037992,1580.767755,1.002247612,,
2022-11-13,SR02,0.045099936,-0.631022874,0.662589779,0.324305029,1.070852563,-0.044874323,-0.044874323,0.551318569,7.288251354,1.748603463,2731.644967,0.998499797,2445.680929,0.998693228,3118.212932,0.998744365,,
2022-11-14,SR02,0.302926491,-0.345311047,0.974770866,0.345620117,2.681751655,1.148379515,1.148379515,0.780677814,8.961620147,1.940345433,2542.17099,0.998448316,2017.783285,1.000889879,2182.617531,0.999682873,,
2022-11-15,SR02,0.267237983,-0.373069098,0.86003579,0.321299393,1.352333831,-0.329237827,-0.329237827,0.855668899,6.084738844,2.118730346,3490.824107,0.999489602,1835.696542,0.99946931,1458.445525,1.000168365,,
2022-11-16,SR02,-0.3858862,-1.049281174,0.227077783,0.324468932,-0.26716119,-1.341374557,-1.341374557,0.586421664,6.551683077,1.911972639,2544.671379,0.999827099,2243.152827,0.999970906,2095.27795,0.998893084,,
2022-11-17,SR02,-0.019877057,-0.662005277,0.620616875,0.3270708,1.750955248,0.613536176,0.613536176,0.58616123,8.167179768,2.009792393,2762.266392,1.000115777,2567.519938,1.001936561,2287.629394,0.999360878,,
2022-11-18,SR02,0.439609988,-0.23648379,1.082030164,0.328814052,3.710781352,2.147487935,2.147487935,0.840919921,12.69621281,2.276981077,3650.971562,0.999054703,2039.936671,0.999847827,1759.901192,0.999934335,,
2022-11-19,SR02,0.173022824,-0.479477256,0.815015034,0.335731565,2.853260846,1.233296419,1.233296419,0.846924285,9.004174802,2.017388501,4319.05443,0.99856847,1702.928721,0.998485366,1486.775456,0.99946017,,
2022-11-20,SR02,-0.189024584,-0.88963976,0.453622134,0.335301816,4.03636863,2.441184267,2.441184267,0.789299248,9.327690671,2.212766269,3494.419629,1.000090832,2577.98354,0.998761598,1890.536058,0.999540106,,
2022-11-21,SR02,0.348222907,-0.294480294,1.001166812,0.331617423,2.73669415,0.913863263,0.913863263,0.941535199,8.886788453,2.059307591,4557.513547,0.998884025,2288.388828,0.999325105,2040.995652,0.999550583,,
2022-11-22,SR02,0.232026826,-0.399138911,0.898282396,0.329670078,2.79887146,1.127087433,1.127087433,0.849389396,9.103941145,2.095611989,3132.428619,0.998533744,2118.790662,1.000777725,1893.50874,1.000772463,,
2022-11-23,SR02,0.232785516,-0.444923136,0.91356914,0.338644107,2.471180303,0.886148557,0.886148557,0.820250159,9.407004193,2.126374941,3369.848102,0.999543481,2083.214264,0.999843532,1964.558395,0.99942194,,
2022-11-24,SR02,0.342145249,-0.352259153,1.013899951,0.351274782,2.009716342,0.369460868,0.369460868,0.823408164,9.25159064,2.270539216,3272.842527,0.999684288,1766.459531,0.999179801,1700.842299,0.999571319,,
2022-11-25,SR02,0.503229338,-0.17741199,1.17848255,0.348064689,-1.761655966,-2.846098016,-2.846098016,0.560688677,1.860008394,1.195805416,2205.613659,0.998580621,2785.341942,0.998988772,1529.089368,0.998888586,,
2022-11-26,SR02,0.964127007,0.304388642,1.608727337,0.33328256,-0.81163509,-1.981631252,-1.981631252,0.591652483,1.811007477,0.980985111,2740.658653,0.999946486,1924.119996,1.000273091,1530.199898,1.00087165,,
2022-11-27,SR02,-1.848367614,-2.530773939,-1.178098912,0.351891677,-2.841369814,-4.574507618,-4.574507618,0.880570943,4.256134558,1.053482631,3259.673357,0.99879071,2255.750776,1.00032194,1803.426493,1.000705287,,
2022-11-28,SR02,-0.166766339,-0.796461655,0.476845653,0.326506819,-0.232908862,-1.586711762,-1.586711762,0.655392161,6.006807211,1.775708704,3052.666897,0.999459269,2355.435257,1.000592839,2607.196758,0.998901345,,
2022-11-29,SR02,0.488219098,-0.163870571,1.146107168,0.331828149,-0.137252279,-1.34301999,-1.34301999,0.602212135,8.006581994,2.041701803,3236.281856,0.998686591,2631.89127,1.000037041,2039.179909,0.999619308,,
2022-11-30,SR02,-2.081315416,-2.760452893,-1.401506706,0.348087727,-4.054888918,-6.767634205,-6.767634205,1.443973342,3.181956783,1.126270132,2911.315946,1.001589037,1194.923023,1.001032705,1145.465356,1.001699294,,
2022-12-01,SR02,1.649285618,1.06517337,2.282751292,0.315388199,-1.965311445,-3.305751552,-3.305751552,0.663291812,0.821460347,0.647579898,3331.9613,0.998428068,2250.230905,0.99960409,1575.331922,1.001977157,,
2022-12-02,SR02,-0.546938407,-1.253634811,0.130221876,0.350050989,0.343618097,-1.009152523,-1.009152523,0.680591162,1.782253584,0.921854356,3061.496559,0.998889393,2538.277531,0.998356605,1372.43716,0.999717423,,
2022-12-03,SR02,0.777330911,0.077077374,1.509463558,0.361915846,-2.103807858,-3.388830565,-3.388830565,0.670375926,3.002924736,1.063205612,1476.620607,0.998928853,1235.686797,1.000945025,766.7461893,1.000993175,,
2022-12-04,SR02,0.578667121,-0.031536125,1.193496909,0.311673671,-0.990395441,-2.159525157,-2.159525157,0.593727477,4.342472251,1.328615566,3030.864883,0.999679838,2260.213161,1.000656397,2138.335755,0.999583433,,
2022-12-05,SR02,0.669619317,0.058165034,1.300134355,0.321257897,-1.298225002,-2.457887273,-2.457887273,0.580668774,2.771537131,1.437502187,2292.618352,0.999769718,2564.907363,0.998477095,1501.80936,1.000496566,,
2022-12-06,SR02,0.242632746,-0.383784381,0.876359454,0.324566844,-0.940457301,-2.148130437,-2.148130437,0.618001532,4.356174794,1.856544406,2604.555085,0.999848754,1585.862958,1.000526438,1273.345438,1.001312476,,
2022-12-08,SR02,0.179902137,-0.43760706,0.79689096,0.307950658,-0.780541292,-1.949579654,-1.949579654,0.569004074,7.908065576,2.05058356,2368.405236,0.999582326,2325.824382,1.002192712,2050.48456,0.999816591,,
2022-12-09,SR02,1.069815713,0.418757222,1.707980187,0.331185711,-3.193574756,-4.359271342,-4.359271342,0.581321774,0.149869563,0.201546075,2815.892764,0.999191546,2597.572443,0.99931179,3677.633382,0.999203756,,
2022-12-10,SR02,-0.297740308,-0.939122501,0.342971892,0.326927903,0.886597604,-0.503992657,-0.503992657,0.669251554,0.239581447,0.312372177,3570.4135,0.998559416,1629.622016,1.000492638,1435.187467,1.000649141,,
2022-12-11,SR02,0.702165248,0.083974773,1.379257253,0.327238857,-1.475819451,-2.914706796,-2.914706796,0.722664653,3.078753202,1.559627443,3032.128335,0.998347201,2263.247311,0.999876867,1682.202256,1.000165768,,
2022-12-12,SR02,-0.019229615,-0.631884952,0.588462602,0.318395639,-1.057953931,-2.729962838,-2.729962838,0.798147955,4.027126654,1.854136365,4255.129118,0.998477445,1840.09864,1.000358285,1446.399829,1.00017587,,
2022-12-13,SR02,0.160764077,-0.443160362,0.777432953,0.314700164,0.418435236,-0.635521738,-0.635521738,0.554484479,7.457811193,2.066760639,2522.181602,0.999770918,2558.608872,0.998827716,1784.349859,1.001119238,,
2022-12-14,SR02,0.203072715,-0.453392518,0.824070358,0.316203571,0.340492953,-0.884582231,-0.884582231,0.632693101,5.102961299,2.080138076,2998.591718,0.998816464,2557.400077,0.998672579,1122.385338,1.001154491,,
2022-12-15,SR02,-1.432880733,-2.078928051,-0.773210572,0.327848887,-3.711723361,-5.776763283,-5.776763283,1.045700914,4.435651933,1.26302423,5330.80607,0.998624538,1959.164751,0.999744367,1831.592749,0.99986608,,
2022-12-16,SR02,1.118843779,0.487910027,1.720189807,0.307631153,-2.048574256,-3.53090134,-3.53090134,0.759372993,2.619112693,1.255894859,2920.244418,0.999342594,1651.877096,0.999654654,1547.555536,0.998785596,,
2022-12-17,SR02,-0.776480497,-1.357225596,-0.157347906,0.312936576,1.050095031,-0.179545976,-0.179545976,0.62964308,3.935493236,1.569222902,3149.642531,0.998452814,3487.105446,0.999232834,1910.156315,0.99970564,,
2022-12-18,SR02,0.148818088,-0.422326643,0.760691215,0.303808444,1.193266342,0.081087797,0.081087797,0.583992019,5.904534974,1.861699121,3413.157916,0.998581358,2795.313656,0.999527779,2299.385056,0.999885242,,
2022-12-19,SR02,0.145108961,-0.482570251,0.746002405,0.321007064,2.166274986,0.518322811,0.518322811,0.827901896,7.841328256,2.089239254,4078.752271,0.998785466,2116.430287,0.998827943,1707.289821,0.999506404,,
2022-12-20,SR02,-0.0911977,-0.724752253,0.535922507,0.314778793,1.732264109,0.240068387,0.240068387,0.767533267,6.866237201,2.033927627,2838.866053,0.999654597,2304.88751,1.001408478,2535.79476,1.000122563,,
2022-12-21,SR02,0.112902702,-0.488523739,0.748693737,0.320257888,0.513643516,-0.819902872,-0.819902872,0.679278595,5.953021486,1.968786052,2566.546771,0.99954829,2370.704965,0.99991622,1880.693937,1.000293037,,
2022-12-22,SR02,-0.31758899,-0.986877423,0.346513989,0.34414097,0.108230187,-0.978465605,-0.978465605,0.575833331,7.166295916,2.029398013,2345.415501,0.999086424,2216.528346,1.000045636,1991.997709,0.99894435,,
2022-12-23,SR02,0.347484502,-0.277558616,1.027040978,0.331812242,1.542002212,0.44807455,0.44807455,0.552397985,3.955640502,1.635686209,2041.696607,1.000659405,2630.456336,0.999699753,1633.960637,0.99846432,,
2022-12-24,SR02,-0.79454459,-1.422265038,-0.186950648,0.317289134,3.283330257,1.702255547,1.702255547,0.842675607,7.120908573,2.151877378,3700.190775,0.999761337,2349.98065,0.999140048,2092.186175,0.999798496,,
2022-12-25,SR02,-0.251463149,-0.854635902,0.377239481,0.315765848,3.647031204,1.485104832,1.485104832,1.147566052,7.461058644,2.157553082,4046.173294,0.998560294,1626.79216,1.001374262,1228.180788,1.002168421,,
2022-12-26,SR02,0.089891149,-0.603100676,0.771335261,0.342140226,3.23422894,1.201736589,1.201736589,1.090141437,8.050260242,2.094407448,4098.392891,0.999196864,2165.693072,0.998929484,1979.642941,0.998893679,,
2022-12-27,SR02,-0.175577251,-0.776224719,0.407166435,0.313950357,2.589111369,0.725048802,0.725048802,0.929389182,7.503054696,2.128074958,3409.272899,0.998665433,1577.841203,1.000399654,1238.472989,1.002177463,,
2022-12-28,SR02,-0.51000741,-1.165306769,0.157713443,0.331467566,1.0777058,-0.208823252,-0.208823252,0.681292155,6.012842203,2.010337531,2316.027976,0.999133175,1757.509279,0.999283178,1669.417126,1.00067927,,
2022-12-29,SR02,0.138447793,-0.497319296,0.782404077,0.331828806,2.429028596,0.753100992,0.753100992,0.856875897,8.655106297,2.158548944,4606.011399,0.99900143,1936.090265,0.998783843,1802.62648,0.999577381,,
2022-12-30,SR02,0.269755941,-0.401968191,0.916987473,0.330383507,1.581653359,-0.004991374,-0.004991374,0.787407157,8.520537436,2.238065422,2866.432851,0.999547016,2475.349208,0.998921852,1897.68594,1.000249377,,
2022-12-31,SR02,0.284727873,-0.367207918,0.946577308,0.342560273,0.410900353,-0.770246385,-0.770246385,0.61265099,7.797896773,2.203552495,3079.196997,0.999456366,2650.840023,0.999616994,1753.59009,1.000259546,,
2023-01-01,SR02,0.213765814,-0.410412199,0.853073742,0.330293422,0.433743004,-0.679024696,-0.679024696,0.552372837,8.579207384,2.082220996,2912.756555,1.000546158,3623.440256,0.999315435,2924.515374,0.998920333,,
2023-01-02,SR02,0.380426797,-0.258040065,1.047044184,0.332752112,0.451213508,-0.731154826,-0.731154826,0.588178375,9.035673453,2.101146313,2979.543366,0.999514349,3667.383639,0.999419801,2407.279853,0.99983597,,
2023-01-03,SR02,-0.342558457,-1.072072863,0.319357451,0.357182449,0.860789472,-0.480308388,-0.480308388,0.674117451,1.124311071,0.496156061,2087.123597,0.999904154,1722.313629,0.999723687,971.1234959,1.002517749,,
2023-01-12,SR02,0.757241422,0.129968098,1.427229892,0.330344777,-2.614772459,-3.678936195,-3.678936195,0.541458185,0.751705971,0.652431374,1919.879995,0.999354466,2227.113667,0.999907282,2064.532683,1.000440647,,
2023-01-13,SR02,0.369043859,-0.246401471,0.986768248,0.316260993,-0.0940117,-1.456781015,-1.456781015,0.705638961,3.855362021,1.422587965,2537.281393,0.999109872,1760.892899,0.998607758,1293.542184,0.998655581,,
2023-01-14,SR02,0.441088597,-0.147825123,1.066836448,0.309692883,0.36006412,-0.789703205,-0.789703205,0.575583442,2.170978868,1.202267643,2740.713095,0.998373749,2495.263692,0.998715211,1514.2906,1.002576085,,
2023-01-15,SR02,-0.811735387,-1.415318365,-0.202238106,0.313428765,1.927645109,0.710832233,0.710832233,0.646333466,5.614829375,1.923156997,2775.26718,0.999582791,2271.682809,1.000035602,1787.465936,1.00068443,,
2023-01-16,SR02,-0.244697367,-0.894689011,0.366997029,0.324127161,2.058106278,0.43167389,0.43167389,0.860596379,7.346342231,2.096022315,3810.489569,0.998649219,1954.241687,1.000021608,1995.147843,0.999068386,,
2023-01-17,SR02,0.113036846,-0.496529169,0.721479391,0.314104858,-1.039901875,-2.106584926,-2.106584926,0.554044898,3.133676344,1.394611233,3503.484309,0.999446342,3362.382209,0.999001716,1454.795361,1.002249483,,
2023-01-18,SR02,-3.195216697,-4.339291502,-2.091981174,0.550518496,-3.565217011,-5.031983105,-5.031983105,0.759868945,9.564059885,1.646552822,1852.322764,0.999606847,1821.326844,1.002185004,1453.658833,1.002337848,,
2023-01-19,SR02,-1.191866397,-1.800742263,-0.590358813,0.316564094,-1.150057546,-3.520735764,-3.520735764,1.113117061,1.735149169,1.016172554,2857.064452,0.998807922,2309.518515,0.9989009,2342.618941,0.9994481,,
2023-01-20,SR02,-3.223296674,-3.842976449,-2.630385023,0.316548209,1.56457893,-0.851226229,-0.851226229,1.000092956,0.443147569,0.41975406,3828.271025,0.998802275,1584.007553,0.999412811,1469.279284,1.000368736,,
2023-01-21,SR02,1.394047039,0.742666816,2.026092304,0.328748747,1.354891801,0.219838397,0.219838397,0.56827311,0.2193988,0.24720232,3191.926955,0.999927558,2827.477745,0.999140209,2916.030343,0.999474568,,
2023-01-22,SR02,-1.322271665,-1.958614646,-0.703975806,0.318562619,-0.102594244,-1.144918523,-1.144918523,0.54333486,0.186102521,0.248257223,2976.609051,0.999149474,3424.626681,0.99862691,3539.378629,0.99872474,,
2023-01-23,SR02,0.51965106,-0.142189921,1.123605221,0.323002679,-0.866843088,-1.991029515,-1.991029515,0.559553485,0.887155011,0.886890674,2630.50205,0.999469149,3149.120849,0.999008813,2598.083506,0.998894108,,
2023-01-24,SR02,0.434926377,-0.170025285,1.040191557,0.31133929,-2.926777024,-5.099054014,-5.099054014,1.059224628,3.905484924,1.739511628,3391.987728,1.000587698,1724.862459,0.999042938,1637.152017,0.999060315,,
2023-01-25,SR02,2.129404431,1.439800683,2.783424177,0.350039613,-4.47424269,-5.987552902,-5.987552902,0.824991467,5.214627201,1.1440077,2202.321618,1.001949495,1635.945808,1.002099149,1762.911297,1.002928293,,
2023-01-26,SR02,-0.264111672,-0.896900977,0.382427276,0.327131631,-4.339694227,-8.450253931,-8.450253931,2.012901136,4.345417027,1.85821568,3562.59459,0.998759448,1596.759936,0.999329249,1488.207415,0.999848966,,
2023-01-27,SR02,1.142688058,0.489708068,1.797503773,0.330258107,-5.694579798,-8.53479544,-8.53479544,1.467254922,5.644726949,1.493598957,3384.343282,0.999414676,1523.011085,1.001868616,1628.272705,1.001608368,,
2023-01-28,SR02,-1.16893654,-1.827271992,-0.50384243,0.337729821,-0.562514506,-2.357290122,-2.357290122,0.869852571,3.458860438,1.120514042,3025.059376,0.999463373,1945.927256,0.999922061,2142.213162,0.999002771,,
2023-01-29,SR02,0.462777801,-0.145329829,1.11239127,0.326268081,-0.399229161,-1.505590941,-1.505590941,0.562012832,3.00188412,1.036179715,3076.176522,0.998431558,3299.325649,0.999598275,1915.772041,1.00133709,,
2023-01-30,SR02,0.66474621,0.01897736,1.397002835,0.355104973,-2.273669742,-3.412094007,-3.412094007,0.582852235,1.095005572,0.885332914,1831.542236,1.003941037,2459.752639,1.002480585,1686.79168,1.001876815,,
2023-01-31,SR02,0.329943903,-0.302782791,0.988585515,0.327770077,-2.01229497,-3.220040867,-3.220040867,0.610232809,0.332428367,0.370148172,2854.311026,0.999271867,3141.255264,0.999090533,3194.733135,1.001401799,,
2023-02-01,SR02,-0.992928412,-1.639014356,-0.37662007,0.329348575,-0.645138302,-2.343472039,-2.343472039,0.776552304,0.535412084,0.485755098,2931.857086,0.999014425,1958.191553,0.998827412,1464.316346,0.999187707,,
2023-02-02,SR02,-1.220068524,-1.880728613,-0.588037768,0.3302178,5.284480006,3.817396139,3.817396139,0.680135641,0.139580361,0.189797378,3293.777366,1.000620908,2346.913623,1.000362061,1931.606791,0.99830359,,
2023-02-03,SR02,-1.289783101,-1.940305439,-0.611157435,0.330783081,1.446889399,0.064179843,0.064179843,0.652093668,0.488240725,0.534790716,2479.830715,1.000400787,2433.44193,0.998984493,1636.877939,0.999783537,,
2023-02-04,SR02,0.026236396,-0.665382708,0.67551715,0.351644406,1.972234139,0.686935055,0.686935055,0.671422398,6.075198717,1.894803553,4023.049697,0.999531854,2730.618242,0.999016812,2668.500505,0.999209143,,
